Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
5,56.73333333,1,14.6,37,1123.9933330000001,0.000696864,0.022648084,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False
8,111.93,0,0.0,13,860.77,0.020952381000000003,0.056017316,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False
0,0.0,0,0.0,57,2163.96,0.039285714,0.06131377599999999,0.0,0.0,Jul,3,2,6,3,Returning_Visitor,False
1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,Nov,2,2,2,3,New_Visitor,False
4,338.0,0,0.0,9,724.76,0.0,0.022380952000000003,0.0,0.0,Sep,3,2,2,4,Returning_Visitor,True
2,180.9,0,0.0,26,1030.06,0.0,0.005952381,0.0,0.0,Aug,3,2,6,2,New_Visitor,False
0,0.0,0,0.0,30,717.4666667,0.006666666999999999,0.02,0.0,0.0,Jul,2,5,1,3,Returning_Visitor,False
10,337.9,1,6.0,123,2396.2724559999997,0.000902151,0.008565782,1.9525533880000001,0.0,June,2,2,1,2,Returning_Visitor,False
4,130.3,2,5.0,74,1903.45,0.005,0.019107143,0.0,0.0,Aug,2,2,9,13,Returning_Visitor,False
1,0.0,0,0.0,14,503.63333330000006,0.013333333000000001,0.033333333,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False
3,48.35,2,358.6,35,676.2666667000001,0.005128205,0.013675214,0.0,0.0,Oct,2,2,2,2,New_Visitor,False
0,0.0,0,0.0,22,337.1,0.0,0.027272727000000004,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False
2,30.2,0,0.0,29,630.3266667,0.006666666999999999,0.023333332999999998,0.0,0.0,Sep,2,2,6,1,Returning_Visitor,False
3,177.88,0,0.0,12,311.6133333,0.05,0.052380952,0.0,0.0,Oct,3,2,2,13,Returning_Visitor,False
7,234.43333330000002,0,0.0,85,6743.398759999999,0.013768116,0.033907028,0.0,0.0,Oct,2,2,8,13,Returning_Visitor,False
10,380.4333333,0,0.0,39,1526.213333,0.004651163,0.014728682,0.0,0.0,Nov,2,6,5,2,Returning_Visitor,False
6,102.4,2,44.4,33,688.3142857,0.0,0.022222222000000003,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False
1,149.2,0,0.0,13,272.0083333,0.0,0.014285714,82.021436,0.0,Oct,1,1,1,20,Returning_Visitor,False
0,0.0,0,0.0,47,1153.54,0.003140097,0.039979296,0.0,0.0,Jul,1,1,6,2,Returning_Visitor,False
1,122.0,0,0.0,71,1096.8768220000002,0.0,0.0030141290000000004,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,False
15,382.3466667,2,21.6,32,1718.387778,0.004761905,0.01038961,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,True
6,266.7,0,0.0,18,843.0166667000001,0.0,0.015151515,9.542515706,0.0,Sep,2,2,1,4,Returning_Visitor,False
4,504.3,0,0.0,3,7.0,0.05,0.0625,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False
0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False
1,23.2,0,0.0,4,52.4,0.0,0.02,0.0,0.0,Oct,2,4,2,1,New_Visitor,False
1,82.6,0,0.0,28,1375.133333,0.0,0.020689655,4.818947334,0.0,Oct,4,1,3,20,Returning_Visitor,False
9,87.8,1,12.0,120,2016.564401,0.006451613,0.012613585,33.41173784,0.0,Jul,2,2,7,13,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,False
3,250.8,2,270.6,20,1424.4,0.0,0.0,31.72080812,0.0,Nov,2,2,5,5,New_Visitor,False
5,170.83333330000002,0,0.0,79,1193.517172,0.0,0.0028218690000000003,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,True
5,256.1,2,99.7,4,417.4,0.0,0.01,0.0,0.0,Sep,1,1,6,2,New_Visitor,False
7,312.8,1,4.0,155,2374.966713,0.025906525,0.039077841,0.0,0.0,Jul,3,2,4,13,Returning_Visitor,False
6,259.1833333,0,0.0,54,784.7342857000001,0.004511278,0.018114342,0.0,0.0,Oct,3,2,3,2,Returning_Visitor,False
7,301.0777778,0,0.0,27,1538.056725,0.013333333000000001,0.036382031,11.15668928,0.0,Jul,3,2,3,2,Returning_Visitor,False
1,106.3,0,0.0,32,2331.15,0.03125,0.048958333,0.0,0.0,Aug,3,2,4,1,Returning_Visitor,False
5,116.2,0,0.0,38,1057.033333,0.030769231,0.05,0.0,0.0,Nov,1,8,1,1,Returning_Visitor,False
2,39.4,0,0.0,62,2021.747727,0.003076923,0.015641026000000002,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,2,1,1,Returning_Visitor,False
5,81.2,0,0.0,23,269.9018182,0.0,0.008,0.0,0.0,Nov,1,1,3,2,New_Visitor,False
3,41.3,0,0.0,4,55.9,0.0,0.014285714,0.0,0.0,June,3,2,8,2,New_Visitor,False
12,98.85,1,129.0,5,22.05,0.0,0.015384615,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,False
1,30.7,0,0.0,33,1148.333333,0.0,0.020833333,0.0,0.0,Aug,2,5,6,1,Returning_Visitor,False
2,61.5,0,0.0,6,99.0,0.0,0.008333333,0.0,0.0,Oct,1,1,6,3,Returning_Visitor,False
0,0.0,0,0.0,22,562.1666667000001,0.018181818,0.053030303,0.0,0.0,June,2,2,3,3,Returning_Visitor,True
1,38.2,1,9.0,21,1290.5,0.0,0.0,86.12351528,0.0,Nov,2,2,9,2,New_Visitor,False
0,0.0,1,0.0,20,581.5,0.015,0.051666667,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False
15,831.6222222,0,0.0,23,845.2788889000001,0.0,0.011944443999999999,1.533539275,0.0,Nov,2,2,7,20,Returning_Visitor,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True
2,73.6,0,0.0,38,813.6016667,0.004878049000000001,0.037398374,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False
0,0.0,0,0.0,4,59.2,0.0,0.05,0.0,0.0,Aug,2,4,9,4,Returning_Visitor,False
9,292.3,0,0.0,117,1953.537512,0.002892562,0.0072950309999999996,2.767055125,0.0,Aug,1,1,1,4,Returning_Visitor,True
2,25.6,0,0.0,29,1199.916667,0.0,0.008888889,23.66358807,0.0,Jul,3,2,3,4,Returning_Visitor,False
1,10.0,0,0.0,25,583.35,0.0,0.016,71.07435633,0.0,Oct,1,1,1,2,Returning_Visitor,False
5,335.8,0,0.0,20,910.41,0.0,0.003333333,0.0,0.0,Nov,2,2,4,2,New_Visitor,True
12,203.28,4,241.7,47,1975.125,0.0036363640000000004,0.015186146999999999,0.0,0.0,Nov,4,2,4,2,Returning_Visitor,False
7,302.9,0,0.0,42,651.665,0.028787879,0.060270563,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,True
2,20.2,0,0.0,27,2129.8,0.012903226,0.051612902999999995,6.476760366000001,0.0,Sep,2,6,3,3,Returning_Visitor,False
0,0.0,0,0.0,60,1063.666667,0.014166666999999999,0.049722222,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False
3,47.4,0,0.0,21,961.52,0.030434782999999997,0.053623187999999995,0.0,0.0,Aug,3,2,4,4,Returning_Visitor,False
1,61.4,0,0.0,27,779.6066667,0.0,0.007142857,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False
8,353.7,6,181.95,23,959.9,0.005882353000000001,0.016666667,4.428052445,0.0,Nov,1,1,6,3,Returning_Visitor,True
4,105.26666670000002,0,0.0,35,655.6847619,0.0,0.005128205,0.0,0.0,Nov,2,10,7,2,New_Visitor,True
9,185.8,0,0.0,32,631.2766667000001,0.005714286,0.016095238,0.0,0.0,Sep,2,4,1,1,Returning_Visitor,False
6,35.1,0,0.0,138,6440.235256,0.0018912529999999999,0.027316655,0.0,0.0,June,2,2,3,3,Returning_Visitor,False
5,145.8833333,0,0.0,9,112.08333329999999,0.023529412000000003,0.043137255,2.001640344,0.0,Jul,3,2,4,1,Returning_Visitor,False
2,116.8,0,0.0,5,170.4,0.0,0.028571429,88.06848401,0.0,Nov,2,2,7,2,New_Visitor,False
0,0.0,0,0.0,9,153.2,0.02,0.06,27.8892456,0.0,Aug,2,2,7,13,Returning_Visitor,False
6,174.75,2,123.0,33,773.2566667,0.010810811000000002,0.022972972999999997,31.74373458,0.0,Nov,3,2,1,2,Returning_Visitor,False
2,146.9,0,0.0,45,6707.54,0.011363636000000002,0.019859307,4.023323663,0.0,Oct,2,2,8,2,Returning_Visitor,False
1,108.8,0,0.0,15,387.4,0.0,0.004166667,0.0,0.0,June,2,2,1,2,New_Visitor,False
0,0.0,0,0.0,11,631.4,0.054545455,0.048484848,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,June,2,4,3,3,Returning_Visitor,False
9,433.8,2,6.0,28,728.7,0.0,0.009803922,0.0,0.0,Oct,2,10,1,3,Returning_Visitor,False
1,29.2,0,0.0,7,75.6,0.0,0.025,0.0,0.0,Aug,1,1,4,2,New_Visitor,True
2,11.0,0,0.0,38,938.9333332999998,0.039473684,0.06622807,0.0,0.0,June,3,2,2,3,Returning_Visitor,False
3,95.6,0,0.0,10,337.1,0.008333333,0.029166667,0.0,0.0,Jul,1,1,9,3,Returning_Visitor,False
0,0.0,0,0.0,13,353.7866667,0.0,0.016666667,36.33496365,0.0,June,1,1,1,2,New_Visitor,False
0,0.0,0,0.0,6,67.0,0.016666667,0.05,0.0,0.0,Jul,2,4,1,1,Returning_Visitor,False
7,204.1,0,0.0,5,128.7,0.0,0.0125,0.0,0.0,Sep,2,7,1,2,New_Visitor,False
4,32.33333333,0,0.0,18,374.6,0.0,0.010526316,0.0,0.0,Sep,2,2,3,3,New_Visitor,False
8,400.65,0,0.0,27,952.2833332999999,0.0,0.00137931,0.0,0.0,Aug,1,8,1,6,New_Visitor,False
3,118.55,0,0.0,34,1948.088333,0.027027027000000002,0.041643072,0.0,0.0,June,3,2,1,13,Returning_Visitor,True
2,152.0,0,0.0,13,241.58333330000002,0.013333333000000001,0.013333333000000001,0.0,0.0,Sep,1,1,1,2,New_Visitor,False
9,257.0933333,2,39.4,98,3364.64045,0.029570957000000002,0.034691241,35.03953094,0.0,Sep,3,2,8,13,Returning_Visitor,False
2,33.86666667,4,32.7,109,1759.686519,0.0,0.009734513,48.73081038,0.0,Oct,4,1,3,6,Returning_Visitor,False
0,0.0,0,0.0,48,476.3600938999999,0.0006944439999999999,0.028639402999999997,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False
3,84.0,0,0.0,59,1720.422222,0.026984127000000004,0.038231522000000004,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True
2,9.0,0,0.0,23,1516.2,0.016,0.027999999999999997,17.72722287,0.0,June,2,2,5,2,Returning_Visitor,False
2,14.2,0,0.0,53,2016.5666670000003,0.0036363640000000004,0.036363636,8.154361332,0.0,June,2,2,3,3,Returning_Visitor,False
8,97.6,0,0.0,24,498.9,0.0,0.01875,5.818151241,0.0,Oct,2,2,1,2,Returning_Visitor,False
1,47.4,0,0.0,5,238.2,0.0,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,True
0,0.0,1,0.0,26,653.4,0.041333333,0.067142857,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,True
9,158.3555639,3,177.8,96,4162.538004999999,0.012378641000000001,0.025287478999999998,3.582981195,0.0,Sep,3,2,5,13,Returning_Visitor,False
3,264.0,0,0.0,20,769.9,0.018181818,0.027272727000000004,0.0,0.0,Nov,2,10,7,1,Returning_Visitor,False
1,0.0,0,0.0,29,1085.9,0.0,0.0074074069999999995,30.54596337,0.0,Nov,2,2,1,4,New_Visitor,False
0,0.0,7,269.6666667,24,518.85,0.019139785,0.025371223999999998,0.0,0.0,Jul,1,1,6,2,Returning_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False
3,90.6,0,0.0,6,166.0,0.0,0.025,0.0,0.0,Jul,2,2,8,6,New_Visitor,False
0,0.0,0,0.0,5,291.2,0.18,0.18666666699999998,0.0,0.0,Oct,3,2,8,20,Returning_Visitor,False
0,0.0,0,0.0,29,2064.7666670000003,0.020689655,0.037356322000000004,0.0,0.0,June,2,4,3,1,Returning_Visitor,False
1,10.1,0,0.0,10,256.18571430000003,0.0,0.0074074069999999995,46.84856664,0.0,Aug,1,1,2,2,New_Visitor,True
0,0.0,1,217.6,77,1690.489222,0.011842105,0.027846816,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,True
0,0.0,0,0.0,20,436.1,0.04,0.07,0.0,0.0,June,1,1,4,3,Returning_Visitor,False
0,0.0,0,0.0,11,315.58,0.0,0.054545455,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,True
0,0.0,0,0.0,66,1203.817143,0.0015625,0.004166667,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,True
4,296.2,0,0.0,33,920.4,0.0,0.013513513999999999,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,False
1,55.4,0,0.0,9,949.6,0.0,0.046666667,0.0,0.0,Oct,1,8,5,11,Returning_Visitor,False
1,229.8,0,0.0,41,1083.716667,0.0,0.006666666999999999,0.0,0.0,June,2,5,8,2,Returning_Visitor,False
1,34.26666667,2,21.2,8,2398.7666670000003,0.0,0.022222222000000003,0.0,0.0,June,4,1,1,3,Returning_Visitor,False
4,34.93333333,0,0.0,2,22.8,0.0,0.028571429,0.0,0.0,Oct,2,2,4,2,New_Visitor,False
3,294.2,2,108.9,60,1994.0237780000002,0.022153846,0.037014927,0.0,0.0,Sep,3,2,6,2,Returning_Visitor,False
6,205.0,0,0.0,20,221.78,0.0,0.001515152,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False
11,280.33666669999997,0,0.0,20,337.85333330000003,0.0,0.016296296000000002,0.0,0.0,Sep,2,2,2,5,New_Visitor,False
9,179.4533333,7,277.6333333,37,829.1871428999999,0.002325581,0.007674419,9.098216282000001,0.0,Nov,2,2,3,2,Returning_Visitor,True
0,0.0,0,0.0,3,146.4,0.0,0.016666667,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False
7,36.05,0,0.0,27,344.45,0.0,0.035714286,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False
4,46.4,0,0.0,3,25.2,0.0,0.0,0.0,0.0,Oct,3,2,1,20,Returning_Visitor,False
0,0.0,0,0.0,13,1001.3,0.0,0.057142857000000005,0.0,0.0,June,2,2,9,1,Returning_Visitor,False
0,0.0,0,0.0,39,794.16,0.0,0.012820513,0.0,0.0,Sep,4,2,1,4,Returning_Visitor,False
5,260.1,0,0.0,17,341.6166667,0.0,0.00627451,0.0,0.0,Jul,1,1,2,4,Returning_Visitor,True
1,18.2,0,0.0,22,624.76,0.009090909,0.015909091,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False
18,198.99,2,28.2,53,2387.5966670000003,0.0,0.007692308,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False
1,109.8,1,518.8,55,3987.386667,0.005357143000000001,0.011607143,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False
0,0.0,0,0.0,13,157.0,0.0,0.015384615,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False
0,0.0,0,0.0,29,2159.4,0.010344828,0.02183908,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False
0,0.0,0,0.0,85,1558.529048,0.006024096,0.024257027999999996,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False
13,407.57,0,0.0,146,2650.780526,0.0,0.011184211000000001,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,True
0,0.0,0,0.0,10,145.04,0.0,0.023333332999999998,0.0,0.0,Nov,4,2,4,1,Returning_Visitor,False
0,0.0,0,0.0,16,687.3848485000001,0.0,0.005208333,29.462843900000003,0.0,Nov,3,2,3,2,New_Visitor,True
2,44.4,0,0.0,109,1926.7019050000001,0.0,0.000262123,0.0,0.0,Aug,2,2,1,2,New_Visitor,True
1,14.2,1,26.2,3,25.2,0.0,0.04,0.0,0.0,Nov,6,2,9,2,Returning_Visitor,False
5,171.7333333,0,0.0,93,2087.6498699999997,0.013829787,0.023551165,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,True
7,145.98,0,0.0,36,646.1533333,0.0,0.017719298,22.08032319,0.0,Aug,2,2,2,2,Returning_Visitor,False
1,23.2,1,73.6,17,566.5666667,0.0,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False
1,66.4,0,0.0,22,641.4809524,0.0,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False
2,71.1,0,0.0,11,529.8,0.0,0.004545455,0.0,0.0,Oct,2,2,2,2,Returning_Visitor,False
0,0.0,0,0.0,9,980.5666667000002,0.0,0.011111111000000002,78.56959864,0.0,Sep,2,2,5,2,New_Visitor,False
4,77.1,0,0.0,4,41.7,0.0,0.028571429,0.0,0.0,Sep,2,2,4,6,Returning_Visitor,True
2,117.8,0,0.0,17,586.1,0.0,0.011111111000000002,0.0,0.0,Aug,3,2,7,13,Returning_Visitor,False
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,Jul,2,10,2,6,Returning_Visitor,False
2,112.8,0,0.0,11,375.8,0.0,0.015384615,0.0,0.0,Sep,2,2,9,5,New_Visitor,True
0,0.0,0,0.0,6,118.3,0.011111111000000002,0.07777777799999999,0.0,0.0,June,2,2,1,2,Returning_Visitor,False
3,36.2,0,0.0,16,166.7062706,0.0,0.014705882,0.0,0.0,Aug,2,2,6,5,New_Visitor,False
2,11.0,0,0.0,36,474.30666669999994,0.0,0.015714286,47.65907425,0.0,June,4,1,2,4,Returning_Visitor,False
10,187.7166667,1,11.0,29,277.35,0.0,0.021904762,0.0,0.0,Sep,3,2,9,5,Returning_Visitor,False
3,42.4,0,0.0,20,331.89142860000004,0.0,0.004761905,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,True
2,135.0,0,0.0,25,1684.375,0.014814815,0.052674897000000005,0.0,0.0,Jul,1,1,8,3,Returning_Visitor,True
5,106.8,0,0.0,20,470.86666669999994,0.027272727000000004,0.045454545,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False
0,0.0,0,0.0,39,1348.45,0.01025641,0.02039072,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False
3,420.0666666999999,3,230.7,23,1251.6,0.055172414,0.079310345,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False
2,153.2,1,24.2,22,615.0666667,0.008,0.036000000000000004,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Oct,2,2,6,2,Returning_Visitor,False
4,265.0,0,0.0,22,616.2033332999999,0.003846154,0.010470085,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True
3,423.0,0,0.0,24,1203.533333,0.0,0.011111111000000002,0.0,0.0,Oct,4,1,1,4,New_Visitor,False
0,0.0,0,0.0,12,309.3666667,0.014285714,0.019047619,14.37785831,0.0,Sep,3,2,1,6,New_Visitor,False
7,138.15,0,0.0,9,232.31,0.0,0.028717949,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,True
0,0.0,0,0.0,16,318.0666667,0.025,0.033333333,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False
14,512.5805785,4,211.0,61,2362.7245629999998,0.0056150819999999995,0.024507322,27.61615655,0.0,Oct,1,1,3,1,Returning_Visitor,False
2,6.0,0,0.0,37,501.7666666999999,0.01025641,0.020512821,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False
1,9.0,0,0.0,22,1889.25,0.0,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,True
1,0.0,0,0.0,7,82.2,0.057142857000000005,0.11428571400000001,0.0,0.0,June,3,2,2,4,Returning_Visitor,False
0,0.0,0,0.0,14,320.25,0.0,0.013333333000000001,52.17313647,0.0,Oct,2,2,1,3,Returning_Visitor,True
0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False
7,144.8,1,96.2,34,1374.630952,0.019973545,0.028024691,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False
2,187.9,4,100.1,29,2107.033333,0.0,0.024242424,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,False
6,56.89,0,0.0,40,1296.916144,0.0,0.022634921000000002,1.342134935,0.0,Sep,2,2,7,1,Returning_Visitor,False
5,127.8,0,0.0,15,766.8238094999999,0.0,0.0,65.47265060000001,0.0,Aug,1,8,4,1,Returning_Visitor,False
6,352.3666667,0,0.0,11,605.6166667,0.0,0.008888889,0.7146232140000001,0.0,June,2,2,1,2,Returning_Visitor,False
1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False
4,36.3,2,11.0,71,3287.216667,0.031506848999999996,0.05534246599999999,0.0,0.0,Sep,4,1,9,3,Returning_Visitor,True
3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,False
4,118.7,0,0.0,3,89.5,0.0,0.047619048,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,False
13,266.047619,9,985.4833332999999,179,11492.20838,0.020689931,0.028728531,0.0,0.0,June,1,1,1,3,Returning_Visitor,False
1,383.8,0,0.0,11,92.4,0.0,0.016666667,0.0,0.0,Jul,2,2,9,2,New_Visitor,False
5,91.0,2,232.8,246,9227.371429,0.0064257030000000005,0.024959838999999998,0.0,0.0,Oct,4,1,4,3,Returning_Visitor,True
4,365.03333330000004,0,0.0,9,461.7333333000001,0.026666667,0.032991453,33.60744027,0.0,Aug,2,2,1,2,Returning_Visitor,False
8,98.4,0,0.0,16,156.33333330000002,0.0,0.007843137,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False
3,78.6,0,0.0,2,18.2,0.0,0.02,0.0,0.0,Jul,3,2,3,2,New_Visitor,True
2,13.0,0,0.0,66,2061.926508,0.013235294,0.014202682,0.0,0.0,Jul,3,2,6,3,Returning_Visitor,False
0,0.0,0,0.0,4,226.8,0.04,0.06,12.83702398,0.0,Nov,1,1,6,2,Returning_Visitor,False
0,0.0,0,0.0,5,116.66666670000001,0.04,0.05,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True
1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False
1,5.0,2,31.7,6,104.25,0.0,0.0074074069999999995,0.0,0.0,June,2,5,7,11,New_Visitor,False
10,163.425,0,0.0,73,1077.511667,0.0,0.0058333330000000004,0.0,0.0,Nov,2,2,5,4,Returning_Visitor,False
0,0.0,0,0.0,17,1926.1333329999998,0.011764706000000002,0.027647058999999998,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False
6,184.32,0,0.0,8,163.22,0.0,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False
2,13.1,0,0.0,62,5556.932698,0.0,0.020625,4.964521194,0.0,Sep,2,2,3,2,Returning_Visitor,True
2,132.4,0,0.0,11,296.3,0.0,0.015384615,0.0,0.0,Sep,2,4,3,2,New_Visitor,False
4,39.48,0,0.0,33,549.78,0.0,0.005555556,0.0,0.0,Sep,3,2,4,1,New_Visitor,False
11,211.0333333,3,173.2333333,62,1340.676667,0.000391389,0.019726027,17.42324027,0.0,Aug,2,2,7,2,Returning_Visitor,False
3,51.8,0,0.0,23,864.0071429,0.0,0.008,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,False
15,309.6333333,2,45.8,50,2230.986667,0.0,0.004371585,40.77935433,0.0,Nov,2,2,4,2,Returning_Visitor,False
1,67.4,0,0.0,14,590.5533333,0.0,0.007142857,38.06520001,0.0,Aug,2,2,1,5,New_Visitor,False
1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False
1,15.2,1,13.0,39,1706.1196969999999,0.010365854,0.030371661,5.251288882,0.0,June,2,2,2,2,Returning_Visitor,True
5,46.8,0,0.0,33,743.2666667000001,0.005,0.021666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True
15,584.2,0,0.0,73,2693.963452,0.0,0.001298701,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False
9,356.7464198,4,1109.533333,81,6847.936895999999,0.015227273000000001,0.022982896000000003,5.046329077,0.0,Oct,1,1,3,1,Returning_Visitor,False
2,32.2,0,0.0,11,222.5,0.0,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True
0,0.0,0,0.0,4,123.3,0.0,0.0,67.98927956,0.0,Oct,1,1,1,2,Returning_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False
11,604.73,0,0.0,63,1276.843158,0.0,0.006712329,0.0,0.0,Jul,2,2,8,6,New_Visitor,False
4,464.5,0,0.0,9,635.7238095,0.0,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False
6,240.9,2,201.4,237,9437.769068000001,0.010204082,0.030380952000000003,1.453831135,0.0,June,2,4,3,1,Returning_Visitor,False
1,32.2,0,0.0,17,876.4285714,0.0,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False
6,102.5,0,0.0,23,351.03333330000004,0.0,0.015517241000000001,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False
1,16.2,0,0.0,42,1369.7,0.0,0.01969697,11.33037122,0.0,Jul,2,5,3,3,Returning_Visitor,False
3,77.6,0,0.0,3,8.0,0.033333333,0.066666667,0.0,0.0,June,2,2,6,2,Returning_Visitor,False
2,150.6,0,0.0,86,2554.5623809999997,0.023255814,0.041100372,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False
3,94.0,2,44.2,56,1430.2082050000001,0.02,0.030388889,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False
1,4.333333333,0,0.0,3,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True
5,72.57333333,10,208.6,27,1091.323333,0.005,0.029166667,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False
4,85.6,0,0.0,1,5.0,0.0,0.033333333,0.0,0.0,Sep,2,4,1,5,New_Visitor,False
9,233.62240440000002,0,0.0,35,1941.0666670000003,0.01255814,0.02917153,0.0,0.0,Aug,3,2,7,2,Returning_Visitor,False
0,0.0,0,0.0,5,190.6,0.0,0.02,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,True
0,0.0,0,0.0,40,1161.9,0.055,0.08,0.0,0.0,Sep,1,8,6,1,Returning_Visitor,False
4,102.6,0,0.0,34,2633.4,0.018974359,0.020989011000000002,0.0,0.0,Sep,1,1,3,4,Returning_Visitor,False
5,109.6,1,3.0,29,1980.266667,0.006060606,0.026262626,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False
